product_id,real_tn,pred_tn,tn_feb
20536,5.335650,6.982375,7.321957
20537,12.066800,14.957026,13.633747
20538,6.022230,7.643399,6.622487
20539,5.819230,6.558912,6.669007
20540,6.443000,12.576247,9.637613
20541,8.188590,9.350673,8.661607
20542,8.253530,7.662089,7.568581
20544,6.436330,7.406870,6.838799
20547,12.230470,12.357623,11.006412
20548,12.240280,14.222752,12.585609
20549,4.183430,7.574798,6.753022
20551,5.135140,5.792198,6.360697
20552,2.397110,6.145821,5.083189
20553,7.048090,10.683613,9.178080
20555,1.792670,4.905216,5.470465
20558,3.458000,13.477035,12.049570
20559,7.128100,11.831560,9.432816
20560,5.162200,5.621796,6.247900
20561,0.376110,1.992708,4.062789
20563,7.465400,6.269159,5.900173
20565,3.834250,6.387520,6.071076
20567,7.029460,6.923975,7.081672
20568,2.858310,4.684621,4.652282
20569,12.849180,9.917485,8.953124
20570,6.886730,5.534684,5.926183
20571,7.321150,7.496073,7.692874
20572,3.902930,4.983510,5.847493
20574,2.609380,5.528438,4.523332
20575,9.118910,13.314075,10.930687
20576,12.319400,5.607676,7.081071
20577,8.446280,13.314075,12.405255
20578,3.464400,4.935050,5.028581
20579,3.101000,5.479197,5.323429
20580,15.910440,13.736693,11.708746
20583,3.656620,4.957541,5.226633
20585,7.098420,5.922657,5.602503
20586,0.338210,1.914810,3.607946
20588,0.600600,3.831000,4.247817
20589,6.744830,5.854471,5.710285
20592,12.047250,11.219939,9.629286
20593,8.181310,10.200639,9.230009
20596,4.498280,4.540095,4.894523
20597,0.233460,1.860651,3.211917
20599,4.556270,4.968711,5.053135
20600,1.550910,5.367969,4.542720
20601,0.572740,1.676601,3.250825
20602,3.265580,4.047680,4.417161
20603,7.704080,12.520282,8.980185
20604,13.179880,5.097704,6.312310
20605,6.433930,5.401225,6.011426
20606,2.344340,5.166633,4.894523
20609,0.471730,4.367040,4.954063
20611,9.195720,9.690245,8.039707
20612,4.183860,6.096631,5.009861
20614,2.234790,3.578296,3.978180
20615,14.068050,10.483656,9.264579
20617,1.369630,3.297905,3.400413
20620,6.912170,9.550300,8.801797
20621,7.231790,11.500734,8.719938
20622,4.722150,4.949849,4.819446
20623,10.209510,10.909276,9.329335
20624,5.344850,5.183744,5.256964
20627,9.344470,7.531383,7.125685
20628,3.284670,5.008136,5.116447
20629,2.326080,3.581840,3.729544
20632,2.059830,3.823396,3.779217
20633,6.928660,11.193586,8.980185
20636,0.373040,1.788239,3.076662
20637,4.749640,4.868462,4.457598
20638,8.338490,5.780239,5.505424
20639,4.979100,4.276207,4.940654
20640,2.727390,4.388767,4.106043
20641,2.191010,3.334179,3.474254
20642,3.023840,4.333283,3.754107
20644,2.620800,3.218685,3.380985
20646,4.053270,6.044869,5.028704
20647,1.925440,3.222097,3.816374
20649,14.791830,9.876953,9.814086
20651,2.376270,3.375323,3.659828
20652,3.693620,4.533032,4.717414
20653,3.433380,3.659765,3.872378
20654,5.239210,3.693048,4.684335
20655,2.580010,3.578150,3.545889
20657,3.711650,5.968206,5.234186
20658,3.409020,3.900825,3.492427
20659,7.734870,10.162133,8.145722
20660,0.228250,3.466293,3.585802
20661,3.467260,4.624168,3.937363
20662,11.502050,9.354088,8.353311
20663,0.174950,1.796247,3.132498
20664,2.960020,2.933818,3.412366
20666,2.184000,3.477358,3.384843
20667,2.547360,5.502506,5.089452
20670,0.847280,1.728271,3.248109
20672,3.414480,4.539702,3.848852
20673,9.151940,9.827063,8.353311
20674,8.385390,8.582903,7.161089
20676,2.145780,2.715433,3.268895
20677,2.294680,3.246293,3.550744
20678,0.391000,2.182620,2.945826
20679,10.294180,6.652248,6.236889
20680,5.181770,5.539160,4.360079
20681,8.830080,8.038914,8.094944
20682,5.350800,6.716480,5.932099
20684,0.768750,3.426075,3.428839
20685,0.951150,2.022932,3.132498
20686,9.600490,9.737798,7.849473
20689,2.293200,8.434453,6.474267
20691,7.998680,10.332016,8.753976
20693,3.711230,3.779987,3.580095
20694,8.904160,8.262573,6.400899
20696,4.999000,3.638286,3.797844
20697,2.598690,2.863623,2.915666
20699,3.033950,4.389592,4.130833
20700,3.113530,3.158713,3.136422
20701,3.762150,3.467756,3.805691
20702,2.030630,2.634668,2.782917
20703,9.465700,8.658837,7.992131
20705,1.031940,3.487028,2.864501
20706,4.852250,3.132513,3.559106
20708,4.317590,2.804469,3.372781
20709,8.643190,6.714651,6.237297
20711,7.005350,8.763823,7.056622
20713,1.468000,2.876927,2.849951
20714,4.229970,3.446344,3.892913
20715,1.622410,2.643413,2.790226
20719,7.746040,6.962055,5.734505
20720,8.950120,6.993616,5.516258
20721,0.103750,2.696739,3.019689
20724,1.471470,2.654509,2.851695
20729,0.359800,1.508806,2.535907
20730,1.589320,2.608045,2.855375
20732,5.961730,7.670737,6.954136
20733,1.111240,3.321557,2.959529
20735,1.375550,2.993082,2.719562
20737,2.071770,2.698998,2.600580
20739,2.922950,2.905457,2.917422
20741,1.353640,3.305816,3.608848
20742,0.919930,3.333352,2.682564
20743,1.112320,2.379325,2.575666
20744,3.908040,2.680976,3.021890
20745,1.303080,2.435480,2.514468
20746,4.263650,6.591730,5.903874
20749,2.732830,2.706402,2.577392
20750,1.373220,2.922662,2.848482
20751,3.042840,2.907073,2.886811
20754,8.555310,6.392782,5.329544
20756,4.404030,2.273979,2.721236
20757,2.373760,4.863162,4.911658
20758,4.372430,2.473048,2.438459
20759,1.490630,2.234719,2.402767
20761,2.476680,2.598021,2.524580
20762,6.828490,5.240973,4.610785
20765,0.259880,1.677565,1.920511
20768,1.511970,2.400304,2.477911
20771,0.951680,2.320936,2.579384
20772,2.538670,7.710531,6.047682
20773,0.182960,1.404425,1.854913
20774,5.448710,6.623767,6.876282
20775,2.197490,2.112524,2.362601
20777,2.077830,2.679306,2.338708
20781,0.708340,2.178421,2.206202
20783,3.657450,3.069509,2.666707
20785,2.930470,6.119051,6.328719
20786,0.601380,2.499472,2.458446
20788,1.470530,1.865151,2.143951
20789,1.446430,1.952894,1.923032
20793,2.640610,2.286051,2.295353
20795,3.562760,6.423044,5.196779
20800,0.661270,1.569140,1.695910
20801,1.661940,2.120715,2.156824
20802,1.044940,1.555392,1.725204
20803,1.019730,1.861659,2.151977
20807,2.149550,2.321802,2.296442
20809,3.199170,2.494542,2.366218
20810,1.602420,2.301515,2.296442
20811,2.657510,3.019768,2.509233
20812,0.769860,1.629145,1.771221
20815,6.335220,6.377627,5.223231
20817,1.354080,4.948726,3.812726
20818,1.563340,1.788418,1.960772
20820,1.866610,2.161805,2.296442
20822,5.923460,4.992522,4.660793
20823,1.790700,2.033538,2.296442
20824,0.286880,1.605398,1.983492
20826,1.786470,1.754828,2.185512
20827,2.609420,5.563423,5.031040
20828,0.476170,1.883879,2.170692
20830,1.115980,1.525286,1.646838
20831,2.652660,2.053438,2.194115
20832,0.231230,2.434106,2.394199
20835,0.975520,4.619909,3.733723
20838,1.969050,1.851052,2.226898
20840,1.737970,1.819699,2.170701
20843,0.774170,1.747954,1.828119
20845,2.222010,2.963129,5.323806
20846,0.558750,1.565950,1.567628
20847,1.025390,1.634184,1.731736
20849,2.079960,1.915255,2.118107
20852,0.297010,1.599402,1.810163
20853,2.898420,2.850361,2.475154
20855,1.270430,1.834039,1.784438
20859,3.062680,3.423634,3.218539
20862,1.308190,2.029405,1.919771
20863,1.090650,1.710030,1.483689
20864,1.221990,1.463848,1.456632
20865,1.690390,1.693730,1.479524
20870,1.325830,1.464569,1.495413
20877,0.813300,1.502936,1.468232
20878,1.266970,1.703967,1.498626
20879,1.467640,1.580060,1.603829
20882,1.485050,1.581600,1.479524
20883,0.860970,1.233496,1.437211
20885,1.478490,1.413202,1.432255
20886,1.092530,2.197078,3.789096
20892,1.085400,1.464031,1.456632
20894,1.892250,1.539365,1.598507
20899,2.327610,3.102300,2.642046
20901,0.738910,1.286752,1.410293
20902,1.560670,2.427434,2.172286
20904,4.559230,3.271251,3.181531
20906,0.725350,1.233496,1.274858
20907,3.478020,4.733090,4.393622
20908,2.295540,2.189582,2.211930
20910,5.207380,3.060730,3.169212
20912,3.038880,3.321334,3.096490
20913,0.782560,1.754047,1.498626
20914,1.061750,1.363363,1.224885
20917,2.291840,2.980611,2.404348
20919,0.430740,1.203995,1.487179
20920,2.483600,3.348308,2.977617
20922,1.046860,1.144064,1.274858
20924,3.709520,2.972711,3.079024
20925,0.532110,1.217996,1.277701
20927,3.058670,3.653873,3.582405
20928,2.927930,3.457785,4.071806
20931,1.434870,1.369636,1.270590
20932,1.870000,2.823714,2.824056
20933,3.680270,3.042817,2.875773
20936,0.164530,1.051279,1.171148
20937,1.030810,1.031511,1.164763
20941,0.820510,0.952053,1.046230
20942,1.721560,2.425930,1.848715
20945,0.868280,1.665205,1.289172
20946,3.142280,2.439152,2.226552
20947,0.455350,0.988656,1.046230
20948,0.418220,0.965937,1.046230
20949,0.887940,1.151684,1.125980
20951,0.328700,1.670085,1.289172
20953,2.398800,2.069180,3.216608
20956,0.592670,0.861361,1.046099
20957,1.107260,1.041153,1.125507
20961,0.835190,1.064438,1.109755
20962,1.991820,2.967348,2.531303
20965,0.550340,1.011184,1.059370
20966,1.734720,1.582189,1.607479
20967,1.554080,1.588861,1.300746
20968,1.914790,2.562674,2.016593
20970,0.436770,0.825552,0.993535
20975,1.690450,2.740040,2.488408
20976,0.615860,0.870499,1.040685
20982,0.131780,0.970830,0.850289
20985,0.745990,0.914390,1.023515
20986,0.578850,1.101872,1.109755
20987,0.169260,1.551481,1.272349
20990,0.453800,1.155849,1.130692
20991,0.144460,0.669541,0.848060
20994,0.185450,0.630366,0.759941
20995,1.552850,2.675417,2.397576
20996,0.224950,0.911727,1.000091
20997,0.889720,1.251872,1.148686
21001,0.523820,1.107153,1.029096
21003,0.441160,0.771943,0.829498
21006,0.963580,1.687047,1.172936
21007,1.800730,1.931707,1.629774
21008,0.993210,0.723658,0.934898
21014,1.094730,0.875797,1.018961
21016,0.454260,0.707863,0.756637
21022,0.762160,0.987133,1.049420
21024,0.394190,0.713098,0.783560
21027,1.739540,1.265850,1.333339
21028,0.544860,0.695918,0.759957
21032,0.176370,0.612588,0.719904
21033,1.267000,1.378287,1.322631
21034,0.551350,1.018567,1.023168
21035,1.808840,1.662924,1.491337
21037,0.441200,1.062726,0.987289
21038,0.435700,0.616627,0.725070
21039,1.943740,1.514788,1.356103
21040,0.644160,0.995074,0.987877
21042,1.617980,1.269488,1.367179
21044,1.769040,1.382096,1.367179
21048,0.450520,0.615982,0.696770
21049,0.308300,0.612984,0.704773
21055,0.411640,0.602375,0.729502
21056,0.641790,1.028229,1.013022
21057,0.675930,0.776543,0.850221
21058,1.841150,1.522770,1.412960
21064,0.327590,0.873438,0.941678
21065,0.596620,0.697419,0.779197
21073,0.752920,1.242781,1.100143
21074,0.003110,1.567994,1.213474
21077,0.215840,0.616597,0.704773
21079,0.684590,1.645656,1.243552
21080,0.376690,0.576984,0.698530
21084,0.472880,0.890095,0.859362
21086,0.633020,1.234188,1.456499
21087,1.022050,1.192386,1.208309
21088,0.080610,0.591571,0.690610
21092,0.999370,1.197841,1.143265
21093,0.288100,0.902909,0.805466
21097,1.344690,1.332232,1.234736
21099,0.170340,0.768126,0.865172
21105,0.434870,1.063713,0.905312
21109,0.953900,1.393456,1.199984
21110,1.525020,1.307827,1.234736
21111,1.461880,1.215629,1.170350
21112,0.558590,0.848317,0.692121
21114,1.493520,1.113122,0.975028
21118,0.301670,0.536314,0.570218
21119,1.146410,1.021417,0.901440
21126,0.475480,0.776912,0.668810
21129,0.784100,0.812554,0.636215
21131,0.080760,0.489650,0.442110
21135,0.293460,0.536503,0.586735
21140,0.556940,0.692393,0.582126
21142,0.107020,0.541742,0.521553
21144,0.363660,0.977382,0.697618
21146,0.395130,1.060756,0.697618
21153,0.254410,0.637527,0.562213
21154,0.123830,0.986567,0.724602
21155,0.235010,0.488485,0.457765
21157,0.168930,0.424293,0.394790
21159,0.141940,0.548282,0.428749
21163,0.339000,0.496656,0.506444
21164,0.151140,0.445603,0.397861
21167,0.105510,0.370219,0.335543
21168,0.140850,0.464455,0.368412
21170,0.040780,0.379723,0.343699
21171,0.303620,0.419401,0.411633
21176,0.441480,0.376757,0.346735
21179,0.296050,0.528950,0.498494
21180,0.020000,0.358920,0.335543
21182,0.066880,0.348327,0.373297
21184,0.158580,0.361505,0.350701
21190,0.132970,0.367284,0.348047
21191,0.090230,0.331501,0.321886
21192,0.012380,0.324272,0.314704
21194,0.089850,0.320871,0.310433
21196,0.194400,0.398690,0.376151
21200,0.127860,0.367284,0.348047
21201,0.180250,0.328430,0.324594
21202,0.045870,0.324272,0.314704
21207,0.120800,0.330832,0.310433
21209,0.078530,0.331501,0.321886
21212,0.105630,0.330832,0.311414
21214,0.244280,0.411621,0.388890
21218,0.033480,0.324272,0.314704
21222,0.021840,0.324272,0.314704
21224,0.075370,0.367284,0.337505
21226,0.048660,0.331501,0.324542
21227,0.421820,0.380131,0.370868
21233,0.035570,0.352923,0.334726
21244,0.015520,0.379957,0.346491
21245,0.024030,0.352923,0.334726
21246,0.021170,0.375259,0.348948
21248,0.011290,0.379957,0.346491
21252,0.085600,0.389725,0.339416
21256,0.012710,0.375259,0.348948
21259,0.014120,0.379957,0.346491
21262,0.018340,0.375259,0.348948
