product_id,real_tn,pred_tn,tn_feb
20342,11.977480,17.962692,16.682225
20343,11.960070,15.664289,16.261341
20344,15.990800,16.274079,17.979175
20346,14.963390,13.304035,16.369579
20348,11.726180,16.521869,16.766243
20349,17.463730,13.491340,16.041016
20350,1.239310,6.588800,10.135827
20351,14.081520,19.465991,18.307122
20352,17.350290,15.792941,17.576489
20353,6.635640,15.653734,17.242757
20354,12.295840,14.965227,15.496398
20355,25.633470,48.503390,34.532843
20356,13.824040,14.690655,17.505175
20357,18.325000,13.964742,18.405627
20358,10.920000,12.636100,13.080552
20359,14.166420,13.544456,15.009548
20361,13.573930,18.632977,18.435123
20362,6.617180,11.945537,12.676613
20364,30.711400,25.073788,20.394875
20365,10.903710,13.942790,14.775009
20366,10.347220,12.035948,12.601555
20367,9.550060,13.181768,13.584579
20368,10.410500,17.395266,14.770803
20372,4.663260,11.238697,11.101237
20375,4.385480,10.200853,11.600011
20377,7.245210,14.381478,14.386631
20378,7.681670,19.635781,12.521895
20379,6.453300,10.926374,11.522625
20380,14.642080,13.831288,13.527275
20381,18.211450,14.219265,14.996469
20382,9.309700,11.661993,13.649036
20383,7.434440,10.458276,13.164076
20384,7.211690,13.185785,11.523655
20385,7.472200,10.858285,12.542603
20386,11.225730,12.838897,12.423718
20387,8.587510,14.574944,14.359502
20388,6.650280,11.674112,11.821911
20389,34.544170,23.992302,20.366590
20390,9.270900,10.852310,11.054322
20395,26.656570,18.224398,16.171610
20396,5.938670,13.091273,12.163170
20398,1.047300,4.836160,7.283281
20400,9.744840,11.980950,11.651710
20401,9.164540,11.461404,11.524879
20402,15.107820,14.314714,14.819274
20403,10.953300,12.872419,13.401337
20404,9.257040,10.050131,10.355795
20406,10.276150,13.264315,13.864444
20407,6.634830,10.088276,10.654928
20408,11.776630,19.664202,15.753517
20409,2.409260,7.363230,8.153657
20410,10.145970,9.647550,10.409625
20411,9.125260,9.917956,10.663752
20414,28.508190,33.006908,28.816775
20415,4.859060,8.495792,9.459994
20416,0.858500,5.293201,7.769952
20417,7.388350,11.953555,12.513712
20418,0.526700,4.421094,7.605797
20419,13.595390,9.285208,10.289032
20421,11.958170,10.141055,13.020895
20422,0.926010,4.551735,7.608430
20424,5.420030,9.245984,10.156741
20426,8.053160,7.661654,10.184113
20428,1.656540,5.786930,7.605797
20429,0.994690,4.421094,7.605797
20432,5.462400,9.887679,10.155695
20433,15.752430,11.456283,11.339227
20434,8.259510,10.280716,11.664687
20438,16.278240,9.807119,11.881350
20440,34.280620,26.410337,23.950401
20442,23.790550,22.714245,17.197582
20443,8.002120,9.479152,10.127500
20447,6.655670,8.753738,9.644871
20449,1.088660,4.377102,7.605797
20450,6.242970,11.153770,11.049682
20453,16.327570,8.750704,10.016509
20456,6.103710,9.313061,10.202929
20458,22.484580,24.229086,20.137595
20459,15.426160,17.557376,13.485487
20460,8.948930,14.910008,14.685752
20463,10.214670,8.687034,9.527277
20464,3.553470,8.413101,9.766395
20465,3.541010,9.032320,8.678097
20466,7.270340,9.251313,9.526450
20469,7.435160,10.486857,10.304035
20470,8.273970,9.154559,9.849031
20473,6.612060,8.293117,8.553579
20474,9.653170,8.527814,9.230418
20476,19.733770,19.433271,18.104568
20477,6.012020,13.539171,12.011334
20478,5.354910,6.851775,7.873903
20479,7.924630,10.663325,10.686262
20480,5.217020,7.347427,8.182689
20481,8.742870,8.776279,9.019364
20482,5.686190,8.701873,9.130295
20483,8.522250,8.528918,10.013436
20484,1.565480,7.048979,7.982033
20488,8.624990,10.523305,9.795933
20490,0.486190,3.275304,6.209261
20491,11.942890,14.438760,13.786250
20495,12.650390,13.272903,12.527372
20496,6.490940,8.161263,7.851914
20497,5.545500,7.753013,8.684823
20500,8.615670,8.971600,9.508248
20502,5.837040,8.075690,9.611739
20503,0.839480,13.727423,12.601331
20505,1.419340,8.260145,8.146455
20508,4.024450,6.149597,6.850218
20509,1.103990,4.481430,6.209261
20510,9.077500,15.189483,14.056648
20513,12.774760,8.264609,9.358568
20514,5.772880,7.268886,8.259543
20517,4.013100,6.057066,6.095517
20520,6.988800,7.948805,8.272446
20521,9.544020,16.839145,15.766587
20522,12.646760,11.481618,11.016827
20523,7.631680,13.350933,10.771331
20524,3.376710,7.512549,8.675802
20525,15.941300,15.650433,13.931246
20526,13.657060,19.048729,16.681416
20527,7.740720,11.874303,10.428402
20530,2.707550,6.751752,7.007445
20531,12.409910,15.758420,14.648904
20532,6.388860,5.744283,6.273573
20536,5.335650,6.851162,7.321364
20537,12.066800,14.927283,12.882674
20538,6.022230,7.414018,7.437463
20539,5.819230,6.587998,6.155857
20540,6.443000,11.797275,9.336804
20541,8.188590,8.948024,9.406477
20542,8.253530,8.779272,9.634865
20544,6.436330,6.917173,6.719267
20547,12.230470,13.169769,11.489674
20548,12.240280,13.450434,12.258042
20549,4.183430,7.050576,6.247126
20551,5.135140,6.037987,6.419615
20552,2.397110,5.797003,6.033228
20553,7.048090,11.111629,9.510140
20555,1.792670,4.605868,7.158952
20558,3.458000,12.861310,12.260763
20559,7.128100,12.152583,9.611823
20560,5.162200,5.959861,6.389311
20561,0.376110,3.340452,6.220925
20563,7.465400,5.928494,6.103255
20565,3.834250,5.900863,6.945523
20567,7.029460,6.536065,9.845609
20568,2.858310,4.678934,5.162431
20569,12.849180,8.588007,9.120524
20570,6.886730,5.732767,6.431832
20571,7.321150,8.332143,9.012817
20572,3.902930,5.350355,5.866903
20574,2.609380,5.903133,6.616267
20575,9.118910,13.877629,12.468529
20576,12.319400,6.416447,7.609554
20577,8.446280,14.179450,12.471619
20578,3.464400,5.380591,5.657536
20579,3.101000,5.856501,5.931953
20580,15.910440,14.626986,11.602887
20583,3.656620,5.364073,5.623080
20585,7.098420,6.500202,6.735278
20586,0.338210,4.481226,5.994532
20588,0.600600,5.057678,6.464022
20589,6.744830,6.089598,6.328200
20592,12.047250,12.310965,12.194079
20593,8.181310,13.208029,12.879451
20596,4.498280,4.452151,5.090745
20597,0.233460,3.216384,4.799409
20599,4.556270,5.036536,5.066898
20600,1.550910,5.357605,4.896151
20601,0.572740,3.167864,4.384299
20602,3.265580,4.522475,5.248022
20603,7.704080,13.586131,9.861201
20604,13.179880,5.893662,7.769316
20605,6.433930,5.059316,6.345521
20606,2.344340,5.551049,5.462882
20609,0.471730,4.941757,5.284071
20611,9.195720,8.912921,8.270982
20612,4.183860,6.060136,5.733985
20614,2.234790,4.127313,4.522323
20615,14.068050,10.812205,9.477126
20617,1.369630,4.111508,4.703091
20620,6.912170,10.121078,9.098793
20621,7.231790,11.879463,9.477126
20622,4.722150,4.870773,5.166547
20623,10.209510,11.518400,9.622386
20624,5.344850,4.982836,4.885992
20627,9.344470,8.417868,8.494295
20628,3.284670,5.095151,5.667673
20629,2.326080,3.864030,4.618963
20632,2.059830,4.208230,4.908643
20633,6.928660,11.750369,9.413054
20636,0.373040,2.929472,4.560224
20637,4.749640,4.765351,4.794774
20638,8.338490,6.578322,5.739535
20639,4.979100,4.600742,5.245227
20640,2.727390,4.463355,4.952463
20641,2.191010,3.754063,4.268184
20642,3.023840,4.644783,4.486847
20644,2.620800,2.720885,3.196978
20646,4.053270,7.201667,5.994464
20647,1.925440,4.158712,4.615210
20649,14.791830,10.331145,9.829970
20651,2.376270,3.779685,4.053762
20652,3.693620,4.970885,5.116364
20653,3.433380,4.247786,5.188407
20654,5.239210,4.192153,4.740107
20655,2.580010,3.910204,4.806381
20657,3.711650,5.594280,6.058160
20658,3.409020,4.303680,4.659605
20659,7.734870,10.682249,9.079065
20660,0.228250,3.619110,4.492051
20661,3.467260,4.589460,4.535512
20662,11.502050,9.718502,10.090505
20663,0.174950,2.714037,4.335088
20664,2.960020,3.079448,3.930581
20666,2.184000,5.153744,4.931081
20667,2.547360,5.362039,5.110054
20670,0.847280,2.634832,4.069783
20672,3.414480,4.674096,4.654431
20673,9.151940,10.929559,9.918957
20674,8.385390,10.356536,9.466607
20676,2.145780,2.793631,3.044106
20677,2.294680,3.842553,4.461139
20678,0.391000,3.509970,4.167849
20679,10.294180,6.843012,6.983193
20680,5.181770,4.993661,4.573331
20681,8.830080,11.205178,10.720408
20682,5.350800,6.460787,5.772379
20684,0.768750,3.749760,4.217257
20685,0.951150,2.733792,4.004462
20686,9.600490,10.709458,9.071313
20689,2.293200,8.948397,9.834571
20691,7.998680,10.350087,9.829970
20693,3.711230,3.856905,4.019957
20694,8.904160,9.248814,8.057253
20696,4.999000,3.762832,3.936311
20697,2.598690,2.881226,2.840061
20699,3.033950,4.192039,3.592403
20700,3.113530,3.649458,3.270388
20701,3.762150,3.146420,3.226028
20702,2.030630,2.519736,2.679307
20703,9.465700,9.394005,7.981928
20705,1.031940,3.963297,3.399093
20706,4.852250,3.222783,3.088902
20708,4.317590,3.083613,2.971733
20709,8.643190,6.662101,6.092703
20711,7.005350,9.712882,7.302157
20713,1.468000,3.413012,3.249585
20714,4.229970,3.519956,3.066749
20715,1.622410,2.533471,2.724291
20719,7.746040,7.214340,6.125086
20720,8.950120,7.472791,6.054586
20721,0.103750,2.582027,3.169772
20724,1.471470,3.121570,3.083172
20729,0.359800,2.303467,3.451968
20730,1.589320,2.681332,2.719671
20732,5.961730,7.182457,6.180993
20733,1.111240,3.837677,3.949041
20735,1.375550,2.689962,2.694941
20737,2.071770,3.865934,3.179440
20739,2.922950,2.926395,2.816768
20741,1.353640,3.141259,3.780706
20742,0.919930,2.907148,3.022909
20743,1.112320,2.902195,3.260716
20744,3.908040,2.738596,2.753815
20745,1.303080,2.758169,2.982074
20746,4.263650,6.989890,5.195935
20749,2.732830,2.617395,2.727719
20750,1.373220,3.037698,2.993076
20751,3.042840,2.539775,2.913370
20754,8.555310,7.296160,6.644540
20756,4.404030,2.389543,2.584887
20757,2.373760,4.403279,4.075264
20758,4.372430,2.668554,2.698986
20759,1.490630,2.443189,2.402389
20761,2.476680,2.745737,2.597286
20762,6.828490,6.742265,4.776494
20765,0.259880,2.743110,3.299862
20768,1.511970,2.661469,2.485375
20771,0.951680,2.671108,3.115473
20772,2.538670,6.875093,5.556357
20773,0.182960,2.391000,3.299862
20774,5.448710,5.845432,5.556357
20775,2.197490,2.607590,2.433626
20777,2.077830,2.772278,2.492857
20781,0.708340,2.343874,2.318246
20783,3.657450,3.144353,2.632972
20785,2.930470,5.907178,5.453214
20786,0.601380,2.627209,2.711865
20788,1.470530,2.106977,2.246314
20789,1.446430,2.520228,2.762469
20793,2.640610,2.454206,2.467464
20795,3.562760,6.195557,4.578215
20800,0.661270,2.034920,2.311342
20801,1.661940,2.233583,2.121898
20802,1.044940,2.219162,2.360492
20803,1.019730,2.284885,2.272021
20807,2.149550,2.402766,2.182572
20809,3.199170,2.378972,2.163750
20810,1.602420,2.199292,2.182395
20811,2.657510,2.754812,2.692567
20812,0.769860,2.020944,2.203829
20815,6.335220,6.809446,5.070842
20817,1.354080,5.749846,5.072593
20818,1.563340,2.221484,2.306796
20820,1.866610,2.199292,2.182395
20822,5.923460,4.665602,4.577081
20823,1.790700,2.199292,2.182395
20824,0.286880,2.497764,2.758390
20826,1.786470,2.027057,2.163750
20827,2.609420,4.581215,4.518125
20828,0.476170,2.197176,2.300308
20830,1.115980,1.951970,2.083600
20831,2.652660,2.137761,2.167477
20832,0.231230,2.685033,2.214269
20835,0.975520,5.035122,4.694501
20838,1.969050,2.127050,2.171075
20840,1.737970,2.136319,2.171075
20843,0.774170,2.092761,2.143538
20845,2.222010,4.059686,4.308365
20846,0.558750,2.006235,2.132373
20847,1.025390,1.947802,2.120839
20849,2.079960,2.022378,1.994659
20852,0.297010,1.925382,2.044867
20853,2.898420,2.792221,2.269452
20855,1.270430,2.042748,2.034533
20859,3.062680,3.334240,2.889839
20862,1.308190,1.868593,1.843140
20863,1.090650,1.726665,1.853001
20864,1.221990,1.653411,1.650437
20865,1.690390,1.706137,1.614910
20870,1.325830,1.882788,1.976596
20877,0.813300,1.933433,1.929000
20878,1.266970,1.839701,1.683628
20879,1.467640,2.444079,2.230457
20882,1.485050,1.579391,1.627391
20883,0.860970,1.869328,1.951842
20885,1.478490,1.579391,1.627391
20886,1.092530,3.219136,3.672535
20892,1.085400,1.653411,1.650437
20894,1.892250,2.183694,2.182262
20899,2.327610,2.894328,2.599316
20901,0.738910,1.799021,1.944831
20902,1.560670,2.167070,2.021648
20904,4.559230,3.071371,2.662259
20906,0.725350,1.885129,1.951842
20907,3.478020,3.812296,3.199585
20908,2.295540,1.920933,1.847748
20910,5.207380,3.049708,3.022783
20912,3.038880,3.093046,2.662259
20913,0.782560,1.789658,1.795576
20914,1.061750,2.091466,2.130536
20917,2.291840,2.541628,2.198516
20919,0.430740,1.652698,1.828713
20920,2.483600,3.147602,2.451171
20922,1.046860,1.869328,1.918323
20924,3.709520,2.808844,2.768079
20925,0.532110,1.712146,1.892437
20927,3.058670,3.684266,3.283799
20928,2.927930,3.431062,3.302891
20931,1.434870,1.901446,1.874414
20932,1.870000,2.633786,2.635716
20933,3.680270,2.708594,2.641167
20936,0.164530,1.672411,1.687830
20937,1.030810,1.401906,1.408243
20941,0.820510,1.458495,1.453034
20942,1.721560,2.332857,1.922232
20945,0.868280,1.583905,1.551739
20946,3.142280,2.342671,2.005297
20947,0.455350,1.368095,1.395683
20948,0.418220,1.490378,1.512908
20949,0.887940,1.421862,1.375511
20951,0.328700,1.583905,1.554432
20953,2.398800,3.079012,3.020523
20956,0.592670,1.700146,1.627902
20957,1.107260,1.360310,1.399014
20961,0.835190,1.264715,1.256198
20962,1.991820,2.499188,1.877099
20965,0.550340,1.334217,1.332916
20966,1.734720,1.893844,1.640879
20967,1.554080,1.470171,1.333599
20968,1.914790,2.566736,1.976925
20970,0.436770,1.356084,1.280734
20975,1.690450,2.402774,1.877099
20976,0.615860,1.214572,1.214238
20982,0.131780,1.380244,1.326328
20985,0.745990,1.486680,1.456320
20986,0.578850,1.264715,1.262224
20987,0.169260,2.421259,1.860977
20990,0.453800,1.592926,1.465286
20991,0.144460,1.452550,1.606753
20994,0.185450,1.145340,1.113346
20995,1.552850,2.070825,1.617773
20996,0.224950,1.282523,1.236395
20997,0.889720,1.216770,1.182160
21001,0.523820,1.372859,1.281180
21003,0.441160,1.235530,1.236395
21006,0.963580,1.670399,1.651035
21007,1.800730,1.794399,1.623638
21008,0.993210,1.121254,1.122943
21014,1.094730,1.124544,1.087844
21016,0.454260,1.024085,1.118736
21022,0.762160,1.242955,1.184646
21024,0.394190,1.030736,1.182236
21027,1.739540,1.222274,1.174307
21028,0.544860,0.996153,0.995880
21032,0.176370,1.134937,1.162318
21033,1.267000,1.615629,1.493794
21034,0.551350,1.013191,1.083643
21035,1.808840,1.464714,1.543991
21037,0.441200,1.367980,1.258365
21038,0.435700,1.029017,1.118736
21039,1.943740,1.560546,1.514998
21040,0.644160,1.013191,1.083643
21042,1.617980,1.552184,1.648138
21044,1.769040,1.662127,1.648138
21048,0.450520,1.081028,1.145070
21049,0.308300,1.029362,1.093519
21055,0.411640,1.039407,1.020572
21056,0.641790,1.248942,1.184646
21057,0.675930,1.052259,1.178447
21058,1.841150,1.600937,1.509432
21064,0.327590,1.511292,1.743335
21065,0.596620,1.131095,1.265352
21073,0.752920,1.508762,1.493794
21074,0.003110,1.627743,1.425621
21077,0.215840,1.081964,1.115475
21079,0.684590,1.722985,1.776058
21080,0.376690,0.996153,0.995880
21084,0.472880,1.390973,1.476730
21086,0.633020,1.749287,1.726754
21087,1.022050,1.737196,1.513078
21088,0.080610,1.087221,1.162318
21092,0.999370,1.506748,1.327475
21093,0.288100,1.424196,1.452500
21097,1.344690,1.600937,1.509432
21099,0.170340,1.511292,1.743335
21105,0.434870,1.456137,1.452500
21109,0.953900,1.818661,2.060579
21110,1.525020,1.646274,1.509432
21111,1.461880,1.532678,1.554373
21112,0.558590,1.315588,1.485215
21114,1.493520,1.552574,1.554373
21118,0.301670,1.029362,1.101971
21119,1.146410,1.532678,1.554373
21126,0.475480,1.065205,1.138287
21129,0.784100,1.646274,1.509432
21131,0.080760,1.070711,1.162318
21135,0.293460,1.422113,1.425621
21140,0.556940,1.294419,1.497946
21142,0.107020,1.097897,1.150736
21144,0.363660,1.773239,1.674213
21146,0.395130,1.861719,1.674213
21153,0.254410,1.234386,1.243197
21154,0.123830,1.785033,1.674213
21155,0.235010,1.081028,1.142528
21157,0.168930,1.024509,1.101971
21159,0.141940,1.253210,1.243197
21163,0.339000,1.422113,1.425621
21164,0.151140,1.013191,1.008887
21167,0.105510,1.081028,1.145070
21168,0.140850,1.253210,1.243197
21170,0.040780,1.069104,1.139030
21171,0.303620,1.385820,1.513196
21176,0.441480,1.013191,1.011965
21179,0.296050,1.424959,1.327475
21180,0.020000,1.073347,1.139604
21182,0.066880,1.180038,1.386363
21184,0.158580,1.145681,1.142528
21190,0.132970,1.072209,1.133880
21191,0.090230,1.097897,1.159630
21192,0.012380,1.063980,1.139030
21194,0.089850,1.029362,1.101971
21196,0.194400,1.348281,1.250726
21200,0.127860,1.056104,1.200635
21201,0.180250,1.145418,1.306923
21202,0.045870,1.063980,1.139030
21207,0.120800,1.029362,1.101971
21209,0.078530,1.097897,1.159630
21212,0.105630,1.145681,1.142528
21214,0.244280,1.520335,1.556298
21218,0.033480,1.063980,1.139030
21222,0.021840,1.063980,1.139030
21224,0.075370,1.056104,1.133690
21226,0.048660,1.097897,1.171106
21227,0.421820,1.398122,1.484664
21233,0.035570,1.109351,1.183917
21244,0.015520,1.452650,1.446066
21245,0.024030,1.109351,1.183917
21246,0.021170,1.429276,1.425354
21248,0.011290,1.452650,1.446066
21252,0.085600,1.446584,1.272694
21256,0.012710,1.429276,1.425354
21259,0.014120,1.452650,1.446066
21262,0.018340,1.429276,1.425354
