product_id,real_tn,pred_tn,tn_feb
20073,122.470190,103.085976,111.277400
20074,98.075530,79.859720,80.859692
20075,105.429610,96.362590,117.542414
20076,68.459220,91.272146,101.751984
20077,34.588470,84.375136,75.821080
20079,27.684960,72.425861,72.093954
20080,8.844260,92.368374,107.566654
20081,94.258710,87.792385,85.407994
20082,78.870820,66.913297,73.457692
20084,94.682360,122.251542,90.962002
20085,221.564040,135.968521,123.692811
20086,42.519790,65.617735,77.536681
20087,89.630080,71.278517,85.561398
20089,102.336260,138.546675,129.701484
20090,35.977120,67.192364,76.036243
20091,92.243450,91.247407,85.988010
20092,47.452860,69.307503,75.772416
20093,73.284120,74.894450,73.053768
20094,59.129540,87.905302,105.539914
20095,28.528530,73.304640,82.226912
20096,44.246110,64.284656,66.135511
20097,55.290780,64.877481,68.677192
20099,57.827130,70.083048,70.319958
20100,1.379200,90.753762,75.925602
20101,72.800910,75.326260,71.946303
20102,19.177970,50.594292,55.330823
20103,63.996220,79.343870,73.155809
20106,74.512620,65.818150,69.503757
20107,86.056660,76.702624,78.432530
20108,58.347180,60.550858,60.696726
20109,61.843200,49.569919,62.746861
20111,93.888180,71.904579,72.719614
20112,107.062630,71.005335,75.741141
20114,44.160480,68.286759,68.556594
20116,118.602050,93.752839,76.795019
20117,36.032500,52.997930,56.715827
20118,61.151230,58.284379,63.315385
20119,36.268670,69.160281,70.843843
20120,72.210680,67.593360,67.834104
20121,78.966850,80.256421,83.324955
20122,64.622550,62.577692,71.073848
20123,59.148180,61.298407,65.817902
20124,38.108410,62.450305,56.325109
20125,47.559330,65.860897,69.756081
20126,94.952880,83.786557,59.866160
20127,170.327920,159.083580,98.459785
20129,52.923390,61.743794,62.312987
20130,83.307700,89.072357,76.116956
20132,40.091610,64.995002,62.992277
20133,30.835350,62.893150,65.202224
20134,49.983570,65.546064,70.706798
20135,101.031750,80.907326,64.418710
20137,37.551270,55.921420,55.633205
20138,28.334950,51.620571,49.664908
20139,53.488890,59.405008,68.864493
20140,58.149000,70.088726,63.942299
20142,35.894110,48.857728,44.899726
20143,29.927790,82.716858,76.291731
20144,41.306040,54.074477,55.872965
20145,65.412740,63.393581,53.736310
20146,30.472260,56.520142,47.242503
20148,57.163380,58.970407,58.438698
20150,51.351960,79.453515,61.662392
20151,44.811840,42.885908,45.541693
20152,23.926670,36.601939,45.782715
20153,48.788810,58.188890,47.974286
20155,61.251750,46.552229,47.684509
20157,55.776240,53.900535,47.450628
20158,55.025880,67.317644,65.180169
20159,61.783390,67.112114,70.128400
20160,43.188150,44.787772,48.408560
20161,34.922500,51.954740,50.171824
20162,51.436340,47.473587,48.796235
20164,71.334900,53.612236,60.344423
20166,33.525790,46.802584,44.607327
20167,43.851730,39.663785,44.309854
20168,15.155560,28.119802,36.431393
20170,64.410800,73.915115,64.192012
20174,91.117800,82.401863,83.478670
20175,19.708950,41.108973,48.092198
20176,23.876120,35.319341,41.068928
20177,24.516960,35.229912,40.788135
20179,39.701940,36.770643,36.962864
20180,36.956110,32.249813,37.690469
20181,33.362840,36.286838,39.818326
20182,20.879610,36.454569,38.698090
20183,20.475730,31.936523,37.464379
20184,26.132960,38.933110,39.823103
20187,19.990260,34.433753,38.330044
20188,22.888250,32.234782,37.882922
20189,32.594890,38.275170,42.922740
20192,21.453540,31.937108,33.500679
20193,24.927240,35.986606,39.838806
20196,35.180600,34.536024,39.645365
20197,27.909180,30.590337,38.635760
20198,22.408040,34.014860,38.051979
20200,20.878570,31.485769,36.346431
20201,26.166990,31.454809,34.775286
20202,24.481130,28.866277,33.357262
20203,55.209700,41.035010,40.678836
20205,29.131910,31.716194,35.133706
20206,23.434320,28.486189,29.232978
20207,18.516920,28.104020,29.311751
20208,20.142270,30.396837,30.602845
20209,16.081160,30.389407,33.234137
20210,58.782610,82.677737,62.705350
20211,16.109220,25.489068,29.140229
20212,22.494790,32.802105,34.773527
20213,58.840430,80.914847,71.017811
20215,23.140090,27.953660,30.355027
20216,9.202840,17.720023,17.160735
20218,31.369320,34.785223,26.534009
20219,23.106710,20.703045,26.187912
20220,19.464850,24.376978,25.660425
20222,21.013340,19.857578,21.030176
20224,21.269430,34.134680,30.066111
20225,16.662520,24.039086,24.541058
20226,11.328010,22.433532,24.799030
20227,38.712650,50.734601,44.340982
20228,5.038510,18.317729,16.898961
20230,18.179210,21.183466,24.790863
20231,21.315420,22.013446,22.310363
20232,28.282800,40.584064,38.813456
20233,35.595320,21.586361,32.264688
20234,4.847960,10.201250,12.829980
20235,32.135520,48.257118,49.602002
20236,34.703410,65.003382,53.242844
20237,29.516730,38.280338,37.767611
20238,16.616310,23.567750,25.483285
20239,20.102790,18.684718,18.777703
20240,19.519770,19.285871,19.491151
20241,12.815800,21.949575,21.429851
20242,4.036040,19.244503,19.803783
20244,26.461540,22.873123,21.626626
20246,24.609390,20.853812,22.504034
20249,8.000530,18.613516,19.741264
20251,14.796410,24.697665,21.529102
20252,12.205970,21.143947,21.187568
20253,15.268850,21.033224,21.904802
20254,17.468470,20.853916,21.117004
20255,12.158160,20.314878,21.384104
20256,17.634360,20.771867,20.997463
20257,51.771480,52.913582,41.877507
20259,12.432230,20.437709,20.218334
20261,43.745760,53.170144,42.843694
20262,25.639600,23.599615,22.212421
20263,20.855060,22.168583,21.031561
20264,16.582530,20.247315,19.412992
20265,4.578480,9.414793,10.092571
20266,49.557690,30.738870,27.323308
20267,18.017480,22.776487,21.031561
20268,11.992710,19.291528,19.745685
20269,19.130080,23.291181,19.441577
20270,6.778370,20.623563,23.972176
20271,8.349050,16.108099,17.928248
20272,12.664370,18.333005,18.715757
20273,12.463400,18.294806,16.914672
20275,14.939640,19.528006,20.079563
20276,18.626940,19.003764,18.864920
20277,9.612080,18.615664,19.319083
20278,6.274240,15.995722,16.198293
20280,17.024890,15.829975,16.530419
20281,9.810010,18.409762,19.024828
20282,12.824700,17.674262,18.408452
20283,12.823520,16.069740,16.797266
20284,11.797480,17.567425,17.712747
20285,4.332200,13.607756,18.803294
20286,50.559310,39.529755,37.267578
20288,21.121750,16.356491,16.095453
20289,10.010000,17.230001,16.754525
20290,21.565850,19.783869,18.529945
20291,9.752890,18.643553,18.287309
20292,9.805180,17.175580,17.500195
20295,6.048780,18.904514,19.049227
20296,18.646660,17.046301,17.996844
20297,35.089000,23.312628,21.067620
20298,11.285940,18.676727,16.618132
20299,10.611510,18.199988,19.199663
20300,17.147870,17.361703,18.579648
20301,8.313150,17.965443,17.581042
20302,2.356870,6.152063,7.574296
20303,18.387800,17.682277,17.199276
20304,5.885880,14.509195,19.231971
20305,2.566760,7.238766,7.881182
20306,32.270920,24.833293,21.219348
20307,13.525310,18.156391,18.424011
20309,8.112120,16.890577,17.211462
20310,9.749850,16.732179,16.925141
20311,18.167240,18.956836,18.801059
20313,27.158040,20.105682,20.862941
20314,18.852050,15.380374,15.857240
20315,16.644510,16.058806,17.138914
20316,27.234360,36.318161,33.814192
20317,14.823310,15.529913,14.197296
20319,11.811720,13.493990,14.555383
20320,13.480120,15.303704,15.900917
20321,27.627970,28.549078,30.208042
20322,5.578640,12.110380,15.252139
20323,24.407970,27.317744,31.728109
20324,10.957410,16.786672,14.971628
20325,5.267780,7.917519,10.364579
20326,15.648400,16.616966,15.435847
20327,11.900460,16.023909,15.582999
20328,9.333870,16.004647,15.604557
20329,11.053550,15.229761,15.352539
20330,13.795360,15.447769,15.534914
20332,12.968450,11.838900,10.947728
20334,0.186320,20.079554,18.571119
20335,11.781100,15.061523,15.851577
20336,8.610190,14.690323,14.239680
20337,13.824690,17.640819,15.951708
20338,8.137390,14.692039,14.547682
20340,8.068820,21.039948,17.021799
20341,8.461830,13.917735,14.240389
20342,11.977480,17.198880,16.207629
20343,11.960070,15.157178,13.971606
20344,15.990800,15.473571,14.922197
20346,14.963390,13.949728,14.658662
20348,11.726180,16.407635,14.458093
20349,17.463730,14.317240,15.363168
20350,1.239310,5.166357,6.235793
20351,14.081520,19.721807,15.866700
20352,17.350290,15.776458,15.345929
20353,6.635640,14.465702,14.797754
20354,12.295840,14.183957,14.866809
20355,25.633470,47.035934,45.699402
20356,13.824040,14.226642,14.916299
20357,18.325000,13.744195,15.346434
20358,10.920000,11.438209,11.576785
20359,14.166420,13.768673,14.893561
20361,13.573930,19.679550,17.355239
20362,6.617180,13.141956,14.383684
20364,30.711400,24.721904,19.130353
20365,10.903710,13.583078,14.340929
20366,10.347220,12.394099,12.139458
20367,9.550060,13.368164,13.913681
20368,10.410500,17.318331,14.548968
20372,4.663260,10.939111,12.123171
20375,4.385480,10.612405,11.098763
20377,7.245210,13.794721,13.146050
20378,7.681670,17.754749,12.694460
20379,6.453300,11.402104,11.064144
20380,14.642080,13.854625,12.928028
20381,18.211450,14.355256,13.601585
20382,9.309700,11.909937,10.132816
20383,7.434440,10.708979,13.218173
20384,7.211690,11.908004,10.716268
20385,7.472200,10.673091,11.106017
20386,11.225730,13.494447,12.927281
20387,8.587510,13.593285,12.625313
20388,6.650280,11.934590,11.857054
20389,34.544170,22.999126,18.442775
20390,9.270900,10.242668,10.613561
20395,26.656570,17.074431,15.741174
20396,5.938670,11.987827,10.917925
20398,1.047300,4.351829,6.170785
20400,9.744840,11.688644,11.387500
20401,9.164540,11.026017,11.155436
20402,15.107820,13.644806,12.448585
20403,10.953300,12.507914,11.111884
20404,9.257040,10.108645,10.005586
20406,10.276150,12.831756,13.043586
20407,6.634830,9.972923,10.134645
20408,11.776630,17.408396,13.827524
20409,2.409260,7.085602,6.276220
20410,10.145970,10.025073,10.615538
20411,9.125260,10.146877,10.167021
20414,28.508190,32.345155,25.560444
20415,4.859060,7.816991,9.552746
20416,0.858500,5.029479,5.760816
20417,7.388350,12.022220,10.768983
20418,0.526700,3.078286,5.004091
20419,13.595390,8.919812,10.209247
20421,11.958170,9.957049,8.867050
20422,0.926010,2.896337,5.055052
20424,5.420030,9.081664,9.878649
20426,8.053160,8.999026,9.603233
20428,1.656540,3.897952,4.973673
20429,0.994690,3.054183,5.022327
20432,5.462400,9.488281,9.878649
20433,15.752430,11.625395,10.786068
20434,8.259510,9.856984,10.882946
20438,16.278240,9.681606,11.566693
20440,34.280620,26.549329,24.699547
20442,23.790550,21.191825,14.105814
20443,8.002120,8.703911,9.248477
20447,6.655670,8.407302,8.619356
20449,1.088660,2.791658,4.963343
20450,6.242970,10.527029,10.353086
20453,16.327570,8.545485,8.918254
20456,6.103710,8.766555,9.231158
20458,22.484580,22.004672,18.375315
20459,15.426160,15.411284,11.205447
20460,8.948930,14.439234,12.662964
20463,10.214670,9.579951,9.059444
20464,3.553470,8.277845,8.359756
20465,3.541010,9.120350,8.257605
20466,7.270340,8.487414,8.720658
20469,7.435160,10.028614,9.339776
20470,8.273970,8.836749,8.970605
20473,6.612060,8.403762,8.912909
20474,9.653170,8.483502,8.454003
20476,19.733770,18.448153,16.036854
20477,6.012020,11.954693,13.112325
20478,5.354910,6.586405,6.464397
20479,7.924630,10.888084,9.807219
20480,5.217020,7.967362,7.956520
20481,8.742870,8.155230,7.550463
20482,5.686190,8.254139,8.351317
20483,8.522250,7.148593,7.959383
20484,1.565480,7.556307,8.220243
20488,8.624990,10.050007,7.863956
20490,0.486190,2.468675,4.792409
20491,11.942890,13.579276,12.638192
20495,12.650390,12.474498,11.564498
20496,6.490940,8.149713,7.632370
20497,5.545500,7.378736,7.768322
20500,8.615670,8.057481,8.363026
20502,5.837040,7.750096,8.107268
20503,0.839480,13.851984,10.599428
20505,1.419340,7.597694,7.913997
20508,4.024450,5.029286,5.957386
20509,1.103990,3.154015,4.678769
20510,9.077500,13.413068,13.365236
20513,12.774760,6.759062,7.587964
20514,5.772880,7.840685,7.913114
20517,4.013100,5.199434,5.550699
20520,6.988800,7.568383,8.106975
20521,9.544020,15.433807,13.298957
20522,12.646760,11.518875,9.312702
20523,7.631680,13.344325,11.424312
20524,3.376710,8.003746,6.595424
20525,15.941300,15.417241,15.038852
20526,13.657060,16.065078,14.155795
20527,7.740720,12.787012,9.331015
20530,2.707550,7.105198,6.575451
20531,12.409910,14.329843,13.148845
20532,6.388860,5.751397,5.923832
20536,5.335650,7.231034,7.601783
20537,12.066800,14.371566,14.230517
20538,6.022230,7.239646,7.514379
20539,5.819230,6.781034,6.668261
20540,6.443000,12.419774,8.810967
20541,8.188590,9.035527,8.311187
20542,8.253530,7.818467,7.793052
20544,6.436330,6.632013,5.774848
20547,12.230470,11.731632,9.420413
20548,12.240280,13.350106,12.362974
20549,4.183430,7.384668,7.569774
20551,5.135140,6.607860,5.970195
20552,2.397110,5.810433,5.169343
20553,7.048090,10.702694,9.179234
20555,1.792670,4.996099,5.252143
20558,3.458000,13.433419,11.884092
20559,7.128100,11.173357,8.823056
20560,5.162200,5.644058,5.896253
20561,0.376110,2.572398,3.641603
20563,7.465400,6.942319,6.305271
20565,3.834250,5.526285,5.087419
20567,7.029460,7.443692,8.816349
20568,2.858310,4.457737,4.704869
20569,12.849180,9.366318,8.116993
20570,6.886730,5.653974,6.859068
20571,7.321150,7.629553,7.425331
20572,3.902930,4.753484,5.193307
20574,2.609380,5.742347,5.657765
20575,9.118910,12.896496,10.767069
20576,12.319400,6.192349,7.086855
20577,8.446280,13.978151,12.182019
20578,3.464400,5.483547,5.233263
20579,3.101000,6.332077,5.593414
20580,15.910440,12.481019,11.285272
20583,3.656620,5.120439,5.169150
20585,7.098420,5.625794,6.877188
20586,0.338210,2.596047,3.531874
20588,0.600600,4.773599,6.089482
20589,6.744830,5.964373,5.832131
20592,12.047250,10.613992,9.450361
20593,8.181310,11.044430,9.664808
20596,4.498280,4.767644,5.000239
20597,0.233460,2.348155,3.121197
20599,4.556270,4.547036,5.222149
20600,1.550910,4.945811,4.690062
20601,0.572740,2.574571,3.196665
20602,3.265580,4.404887,4.749679
20603,7.704080,12.831771,9.144773
20604,13.179880,4.635172,6.189653
20605,6.433930,5.189320,6.254504
20606,2.344340,4.940056,4.741322
20609,0.471730,4.716423,4.963186
20611,9.195720,9.415646,7.457838
20612,4.183860,5.896012,5.374506
20614,2.234790,3.595032,3.461891
20615,14.068050,10.880311,9.647519
20617,1.369630,3.125673,3.655840
20620,6.912170,9.154927,8.041555
20621,7.231790,11.236080,8.552915
20622,4.722150,5.098114,4.990846
20623,10.209510,11.597651,9.038646
20624,5.344850,4.627806,4.372167
20627,9.344470,6.923128,6.617125
20628,3.284670,4.958683,5.136479
20629,2.326080,3.838640,4.714354
20632,2.059830,3.898131,4.371508
20633,6.928660,11.946388,8.823073
20636,0.373040,1.897053,3.136845
20637,4.749640,4.801086,4.502481
20638,8.338490,5.971700,5.254401
20639,4.979100,4.190980,5.112266
20640,2.727390,4.464544,4.404243
20641,2.191010,2.953089,2.972343
20642,3.023840,4.689256,4.229145
20644,2.620800,3.148864,2.991845
20646,4.053270,6.056403,4.699848
20647,1.925440,3.439036,3.575656
20649,14.791830,9.911369,9.395154
20651,2.376270,3.655073,3.850890
20652,3.693620,4.342015,4.156153
20653,3.433380,3.592161,4.463130
20654,5.239210,4.199812,4.800130
20655,2.580010,3.783178,4.217483
20657,3.711650,5.830826,5.998356
20658,3.409020,4.014777,4.204463
20659,7.734870,11.063988,8.467111
20660,0.228250,3.415195,2.860745
20661,3.467260,4.786626,4.683322
20662,11.502050,9.077544,8.016063
20663,0.174950,1.654001,2.747402
20664,2.960020,2.818352,2.986475
20666,2.184000,4.097795,4.538021
20667,2.547360,5.142160,5.002142
20670,0.847280,1.724323,2.766484
20672,3.414480,4.774543,4.483366
20673,9.151940,10.420532,8.468584
20674,8.385390,8.839648,8.398576
20676,2.145780,2.880076,3.169486
20677,2.294680,3.690255,3.950309
20678,0.391000,2.173689,2.747402
20679,10.294180,6.739978,6.023653
20680,5.181770,5.043496,4.755513
20681,8.830080,8.676674,8.656481
20682,5.350800,6.419506,4.628243
20684,0.768750,3.243489,3.758786
20685,0.951150,2.061283,2.747402
20686,9.600490,11.715562,8.118618
20689,2.293200,8.139811,5.445110
20691,7.998680,9.709638,8.972644
20693,3.711230,4.215166,4.683322
20694,8.904160,7.855635,6.220391
20696,4.999000,3.895075,4.340013
20697,2.598690,2.881896,2.982137
20699,3.033950,4.627465,4.133578
20700,3.113530,3.005515,2.931947
20701,3.762150,3.195979,3.793996
20702,2.030630,2.406406,2.387195
20703,9.465700,10.074648,7.610992
20705,1.031940,3.969445,3.226976
20706,4.852250,3.240868,3.788030
20708,4.317590,2.895842,3.175660
20709,8.643190,6.404243,5.707066
20711,7.005350,10.086294,7.925761
20713,1.468000,2.950230,2.945444
20714,4.229970,3.622207,3.770775
20715,1.622410,2.598450,2.248575
20719,7.746040,6.355838,6.108881
20720,8.950120,7.064414,5.439429
20721,0.103750,2.555248,2.225205
20724,1.471470,3.582482,3.304872
20729,0.359800,1.331030,1.808522
20730,1.589320,2.300588,2.225205
20732,5.961730,6.480238,7.028482
20733,1.111240,3.154811,3.082386
20735,1.375550,2.814786,2.781751
20737,2.071770,3.395669,2.988642
20739,2.922950,2.832767,2.724657
20741,1.353640,2.830753,2.836427
20742,0.919930,3.460497,3.174143
20743,1.112320,2.398427,2.849494
20744,3.908040,2.587688,2.998136
20745,1.303080,2.469963,2.692185
20746,4.263650,7.100667,5.583379
20749,2.732830,2.630329,2.650205
20750,1.373220,2.796341,2.541659
20751,3.042840,2.906175,2.742116
20754,8.555310,6.639322,6.628445
20756,4.404030,2.301363,2.650205
20757,2.373760,3.889717,3.544796
20758,4.372430,2.535591,2.462671
20759,1.490630,2.022193,1.972116
20761,2.476680,2.698258,2.631368
20762,6.828490,5.814483,4.639165
20765,0.259880,1.559367,1.504350
20768,1.511970,2.431812,2.578961
20771,0.951680,2.214206,2.670043
20772,2.538670,5.643327,4.853044
20773,0.182960,1.273397,1.486490
20774,5.448710,5.168464,5.683758
20775,2.197490,2.285828,2.528375
20777,2.077830,2.668387,2.441205
20781,0.708340,1.960522,1.846761
20783,3.657450,3.079734,2.732728
20785,2.930470,4.475686,4.426764
20786,0.601380,2.574361,2.954922
20788,1.470530,1.964492,2.265352
20789,1.446430,2.191280,2.275521
20793,2.640610,2.012696,2.146039
20795,3.562760,6.747270,4.429856
20800,0.661270,1.748667,1.799365
20801,1.661940,1.972219,2.123945
20802,1.044940,1.646543,2.175740
20803,1.019730,1.409931,1.726577
20807,2.149550,2.250565,2.115200
20809,3.199170,2.155023,2.023631
20810,1.602420,2.129528,2.066752
20811,2.657510,2.826786,2.322431
20812,0.769860,1.439406,1.459613
20815,6.335220,7.057624,5.415212
20817,1.354080,4.328522,3.323158
20818,1.563340,1.783254,2.028679
20820,1.866610,1.989967,2.066752
20822,5.923460,5.202926,4.981474
20823,1.790700,1.930575,2.066752
20824,0.286880,1.924820,2.253305
20826,1.786470,1.844642,2.001785
20827,2.609420,4.051697,4.127048
20828,0.476170,1.845602,1.853441
20830,1.115980,1.802601,2.018382
20831,2.652660,2.055239,2.024032
20832,0.231230,2.393232,2.089398
20835,0.975520,4.029520,2.774610
20838,1.969050,1.989266,2.245296
20840,1.737970,1.940830,2.119440
20843,0.774170,1.727075,1.699772
20845,2.222010,3.080867,3.494108
20846,0.558750,1.358302,1.459613
20847,1.025390,1.462898,1.499838
20849,2.079960,1.868120,1.989677
20852,0.297010,1.523090,1.758111
20853,2.898420,2.473228,2.049125
20855,1.270430,1.871200,1.749542
20859,3.062680,3.776913,2.989010
20862,1.308190,1.957483,1.905902
20863,1.090650,1.398434,1.407757
20864,1.221990,1.568603,1.560399
20865,1.690390,1.677608,1.776872
20870,1.325830,1.516960,1.656816
20877,0.813300,1.593403,1.629240
20878,1.266970,1.616241,1.832672
20879,1.467640,1.766909,2.026213
20882,1.485050,1.585461,1.644812
20883,0.860970,1.478184,1.605446
20885,1.478490,1.477629,1.571030
20886,1.092530,2.112453,2.814720
20892,1.085400,1.485982,1.547170
20894,1.892250,1.704134,2.092540
20899,2.327610,3.023978,2.398336
20901,0.738910,1.556989,1.671509
20902,1.560670,2.134807,1.880109
20904,4.559230,2.860620,2.663691
20906,0.725350,1.478184,1.605446
20907,3.478020,3.136056,2.604578
20908,2.295540,1.957704,1.816803
20910,5.207380,2.951183,2.797518
20912,3.038880,2.998454,2.507599
20913,0.782560,1.742594,1.587705
20914,1.061750,1.641657,1.702978
20917,2.291840,2.634121,2.017457
20919,0.430740,1.409020,1.543314
20920,2.483600,3.246984,2.553591
20922,1.046860,1.520361,1.643056
20924,3.709520,2.568388,2.803636
20925,0.532110,1.550781,1.382510
20927,3.058670,3.401587,2.995757
20928,2.927930,2.810839,2.681689
20931,1.434870,1.402488,1.635746
20932,1.870000,2.573344,2.696778
20933,3.680270,2.668867,2.410155
20936,0.164530,1.232106,1.128604
20937,1.030810,1.055706,1.171830
20941,0.820510,0.907776,0.928486
20942,1.721560,2.231822,1.633882
20945,0.868280,1.068627,1.130937
20946,3.142280,2.033997,1.980787
20947,0.455350,0.786685,0.851894
20948,0.418220,0.942542,0.951417
20949,0.887940,1.155485,1.203966
20951,0.328700,1.155672,1.133817
20953,2.398800,1.730203,2.470663
20956,0.592670,1.187057,1.218722
20957,1.107260,1.046114,1.198430
20961,0.835190,1.112361,1.159872
20962,1.991820,2.439880,1.802376
20965,0.550340,1.042362,1.150298
20966,1.734720,1.741248,1.742457
20967,1.554080,1.299130,1.150221
20968,1.914790,2.256877,1.859352
20970,0.436770,0.731738,0.829585
20975,1.690450,2.302870,1.715357
20976,0.615860,0.875292,0.980904
20982,0.131780,0.800113,0.928309
20985,0.745990,1.210369,1.031624
20986,0.578850,0.978095,1.092804
20987,0.169260,1.132579,1.561041
20990,0.453800,1.086386,1.026642
20991,0.144460,0.780077,0.812109
20994,0.185450,0.567002,0.562408
20995,1.552850,2.229910,1.456952
20996,0.224950,0.913729,0.919021
20997,0.889720,1.096292,1.112522
21001,0.523820,0.938127,0.820622
21003,0.441160,0.770311,0.877984
21006,0.963580,1.398139,1.429131
21007,1.800730,1.697709,1.539702
21008,0.993210,0.682365,0.898141
21014,1.094730,0.823388,0.827792
21016,0.454260,0.554941,0.581744
21022,0.762160,0.873466,0.863710
21024,0.394190,0.582498,0.670736
21027,1.739540,0.994386,0.880732
21028,0.544860,0.621803,0.645800
21032,0.176370,0.653480,0.605033
21033,1.267000,1.276241,1.244904
21034,0.551350,0.877235,0.733959
21035,1.808840,1.350394,1.142503
21037,0.441200,0.878300,0.769612
21038,0.435700,0.566529,0.581744
21039,1.943740,1.103967,1.101386
21040,0.644160,0.867809,0.783185
21042,1.617980,1.242979,1.335313
21044,1.769040,1.242979,1.335313
21048,0.450520,0.543915,0.553597
21049,0.308300,0.525830,0.521358
21055,0.411640,0.615271,0.654937
21056,0.641790,0.809261,0.863710
21057,0.675930,0.937903,1.057764
21058,1.841150,1.345962,1.108393
21064,0.327590,0.605283,1.008020
21065,0.596620,0.629998,0.705571
21073,0.752920,1.275062,1.244904
21074,0.003110,1.298091,1.117491
21077,0.215840,0.672280,0.640837
21079,0.684590,1.370117,1.380016
21080,0.376690,0.529070,0.533121
21084,0.472880,0.924060,0.890379
21086,0.633020,1.312269,1.424634
21087,1.022050,1.158881,1.060153
21088,0.080610,0.515335,0.491064
21092,0.999370,1.155862,1.085316
21093,0.288100,1.125382,1.059789
21097,1.344690,1.170358,0.917438
21099,0.170340,0.423867,0.887018
21105,0.434870,0.919217,1.022218
21109,0.953900,1.490643,1.621611
21110,1.525020,1.185531,0.917438
21111,1.461880,0.997654,1.118844
21112,0.558590,0.730343,0.610893
21114,1.493520,0.897161,0.905897
21118,0.301670,0.418893,0.385705
21119,1.146410,0.786208,0.905897
21126,0.475480,0.556087,0.454146
21129,0.784100,0.813949,0.643352
21131,0.080760,0.354796,0.339722
21135,0.293460,0.525649,0.586760
21140,0.556940,0.660741,0.595824
21142,0.107020,0.361199,0.302904
21144,0.363660,0.819870,0.621250
21146,0.395130,0.842495,0.656353
21153,0.254410,0.665740,0.377492
21154,0.123830,0.848194,0.656353
21155,0.235010,0.327097,0.321850
21157,0.168930,0.313830,0.333683
21159,0.141940,0.488436,0.340639
21163,0.339000,0.484618,0.511580
21164,0.151140,0.332654,0.350229
21167,0.105510,0.275135,0.255725
21168,0.140850,0.544656,0.340639
21170,0.040780,0.317323,0.308063
21171,0.303620,0.471004,0.550780
21176,0.441480,0.392349,0.379236
21179,0.296050,0.585135,0.590867
21180,0.020000,0.232054,0.255725
21182,0.066880,0.276400,0.471243
21184,0.158580,0.324092,0.295396
21190,0.132970,0.302522,0.345112
21191,0.090230,0.319286,0.268047
21192,0.012380,0.257087,0.279951
21194,0.089850,0.327060,0.350575
21196,0.194400,0.524531,0.514524
21200,0.127860,0.302522,0.380532
21201,0.180250,0.446254,0.432155
21202,0.045870,0.276471,0.279951
21207,0.120800,0.355654,0.350575
21209,0.078530,0.319286,0.268047
21212,0.105630,0.296976,0.293648
21214,0.244280,0.528463,0.502774
21218,0.033480,0.268844,0.279951
21222,0.021840,0.284173,0.279951
21224,0.075370,0.309414,0.372155
21226,0.048660,0.275623,0.288198
21227,0.421820,0.521103,0.528910
21233,0.035570,0.327430,0.331910
21244,0.015520,0.520525,0.419950
21245,0.024030,0.331335,0.331910
21246,0.021170,0.550365,0.427890
21248,0.011290,0.520525,0.419950
21252,0.085600,0.521307,0.400863
21256,0.012710,0.550365,0.427890
21259,0.014120,0.520525,0.419950
21262,0.018340,0.550365,0.427890
